기간,회원구분,급전방식,사업구분,지역,원자력,유연탄,무연탄,유류,LNG,양수,신재생,,,,,,,,기타,합계
,,,,,,,,,,,연료전지,석탄가스화,태양,풍력,수력,해양,바이오,폐기물,,
2019/08,합계,합계,합계,대구,0,72.9,0,43.5,370.7,0,11.497,0,66.063226,0,3.56,0,4.5,0,0,572.720226
2019/08,합계,합계,합계,인천,0,5080,0,36.23,8576.747,0,75.12,0,67.73132,49,12.599,0,70.66,2.98,0,13971.067319999998
2019/08,합계,합계,합계,광주,0,0,0,0,115.246,0,0,0,152.116126,0,1.83,0,2.14,1.26,0,272.592126
2019/08,합계,합계,합계,대전,0,0,0,88,48.3,0,0,0,27.644858,0,0,0,0.099,4,0,168.043858
2019/08,합계,합계,합계,울산,2800,0,0,1200,2514.7,0,3.24,0,37.123412,1.65,0.3,0,0,1.8,16.4,6575.213411999999
2019/08,합계,합계,합계,경기,0,246.855,0,1443.65,15316.867,400,160.77,0,566.387749,5.305,276.064,254,58.409000000000006,35.124,4.79,18768.221749
2019/08,합계,합계,합계,강원,0,3234,600,0,1279.2,1000,0.096,0,709.103438,328.04699999999997,517.193,0,157.67,13.887999,0,7839.197437
2019/08,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,477.892961,0,514.004,0,2.635,50.806999999999995,0,1103.6389609999999
2019/08,합계,합계,합계,충남,0,18178.058,0,469.57,3713.45,0,61.34,346.33,1233.01846,2.02,32.829,0,143.33,806.33,0,24986.27546
2019/08,합계,합계,합계,전북,0,695.369,0,6.83,718.4,600,5.325,0,1610.9764570000002,19.5,78.00500000000001,0,63.704999,10.295,60,3868.405456
2019/08,합계,합계,합계,전남,5900,1481.1,0,21.65,2378.9,0,25.4,0,1899.7844060000002,301.65,39.156,1,4.7379999999999995,315.47,0,12368.848406000001
2019/08,합계,합계,합계,경북,10000,144.5,0,30.1,361.6,1400,3.4779999999999998,0,1132.7504959999999,390.41,179.785,0,3.5,288.035,0,13934.158496000002
2019/08,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,0.105,0,661.373096,48.586,137.38899999999998,0,5.721,7.323,0.3,9427.947096
2019/08,합계,합계,합계,제주,0,0,0,543.6360000000001,0,0,0,0,242.98036100000002,265.7494,0.4794,0.5,357.139,0,0,1410.484161
2019/08,합계,합계,합계,세종,0,0,0,0,530.441,0,0,0,34.090314,0,2.31,0,5,3.25,0,575.091314
2019/08,합계,합계,합계,소계,23250,36391.78200000001,600,3968.616,38203.56,4700,425.971,346.33,9048.112311,1421.6754,1795.9844,255.5,891.4009990000001,1592.9119990000002,81.49,122973.334109
2019/07,합계,합계,합계,서울,0,0,0,0,433.173,0,42,0,36.339400999999995,0,0.416,0,6.865,18.45,0,537.243401
2019/07,합계,합계,합계,부산,4550,19,0,0,1845.836,0,37.6,0,88.990791,9.758,0.065,0,5.29,33.9,0,6590.439791000001
2019/07,합계,합계,합계,대구,0,72.9,0,43.5,370.7,0,11.497,0,65.942226,0,3.56,0,4.5,0,0,572.599226
2019/07,합계,합계,합계,인천,0,5080,0,36.23,8576.747,0,75.12,0,67.478325,49,12.599,0,70.66,2.98,0,13970.814325
2019/07,합계,합계,합계,광주,0,0,0,0,115.246,0,0,0,147.995098,0,1.83,0,2.14,1.26,0,268.471098
2019/07,합계,합계,합계,대전,0,0,0,88,48.3,0,0,0,26.504858,0,0,0,0.099,4,0,166.903858
2019/07,합계,합계,합계,울산,1400,0,0,1200,2514.7,0,3.24,0,36.252412,1.65,0.3,0,0,1.8,16.4,5174.342411999999
2019/07,합계,합계,합계,경기,0,246.855,0,1443.65,15316.867,400,160.77,0,523.8898160000001,5.305,276.064,254,58.409000000000006,35.124,4.79,18725.723815999998
2019/07,합계,합계,합계,강원,0,3234,600,0,1279.2,1000,0.096,0,682.846316,328.04699999999997,517.193,0,157.67,13.888,0,7812.940316
2019/07,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,460.257016,0,514.004,0,2.635,53.053999999999995,0,1088.250016
2019/07,합계,합계,합계,충남,0,18178.058,0,469.57,3713.45,0,11.18,346.33,1102.9481230000001,2.02,32.829,0,143.33,806.33,0,24806.045123000004
2019/07,합계,합계,합계,전북,0,695.369,0,6.83,718.4,600,5.325,0,1540.876986,19.5,78.00500000000001,0,63.705000000000005,10.455,60,3798.465986
2019/07,합계,합계,합계,전남,5900,1481.1,0,21.65,2378.9,0,25.4,0,1862.232172,341.65,39.156,1,4.7379999999999995,315.47,0,12371.296172000002
2019/07,합계,합계,합계,경북,10000,144.5,0,30.1,361.6,1400,3.4779999999999998,0,1082.050032,390.41,179.785,0,3.5,288.205,0,13883.628032
2019/07,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,0.105,0,640.0683730000001,48.586,137.38899999999998,0,5.721,7.323,0.3,9406.642372999999
2019/07,합계,합계,합계,제주,0,0,0,643.6360000000001,0,0,0,0,231.770891,265.7494,0.4794,0,257.139,0,0,1398.774691
2019/07,합계,합계,합계,세종,0,0,0,0,530.441,0,0,0,33.445315,0,2.31,0,5,3.25,0,574.446315
2019/07,합계,합계,합계,소계,21850,36391.78200000001,600,4068.616,38203.56,4700,375.811,346.33,8629.888151,1461.6754,1795.9844,255,791.4010000000001,1595.489,81.49,121147.02695099999
2019/06,합계,합계,합계,서울,0,0,0,0,433.173,0,42,0,36.33940100000003,0,0.416,0,6.865,18.450000000000003,0,537.2434010000001
2019/06,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,37.6,0,88.990791,9.758,0.065,0,5.29,33.9,0,6590.439791000001
2019/06,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,11.497,0,65.94222600000002,0,3.56,0,4.5,0,0,572.599226
2019/06,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,75.12,0,67.47832500000004,49,12.599,0,70.66000000000001,2.98,0,13970.814325
2019/06,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,0,0,147.99509800000016,0,1.83,0,2.14,1.26,0,268.4710980000002
2019/06,합계,합계,합계,대전,0,0,0,88,48.3,0,0,0,26.504858,0,0,0,0.099,4,0,166.903858
2019/06,합계,합계,합계,울산,1400,0,0,1200,2514.7,0,3.2399999999999998,0,36.25241200000002,1.65,0.3,0,0,1.8,16.4,5174.342411999999
2019/06,합계,합계,합계,경기,0,246.85500000000002,0,1443.65,15316.867000000002,400,160.76999999999998,0,523.8898159999901,5.305,276.064,254,58.409000000000006,35.124,4.79,18725.72381599999
2019/06,합계,합계,합계,강원,0,3234,600,0,1279.2,1000,0.096,0,682.8463159999883,328.04699999999997,517.193,0,157.67,13.888,0,7812.940315999987
2019/06,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,460.2570159999929,0,514.004,0,2.635,53.053999999999995,0,1088.2500159999927
2019/06,합계,합계,합계,충남,0,18178.058,0,469.57,3713.45,0,11.18,346.33,1102.9481230000201,2.02,32.829,0,143.32999999999998,806.33,0,24806.04512300002
2019/06,합계,합계,합계,전북,0,695.3689999999999,0,6.83,718.4000000000001,600,5.325,0,1540.876985999996,19.5,78.005,0,63.705,10.455,60,3798.4659859999956
2019/06,합계,합계,합계,전남,5900,1481.1,0,21.649999999999984,2378.9,0,25.4,0,1862.2321720000361,341.65000000000003,39.156,1,4.7379999999999995,315.47,0,12371.296172000037
2019/06,합계,합계,합계,경북,10000,144.5,0,30.1,361.6,1400,3.4779999999999998,0,1082.05003200002,390.4099999999999,179.785,0,3.5,288.205,0,13883.62803200002
2019/06,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,0.105,0,640.0683729999938,48.586,137.38899999999998,0,5.721,7.323,0.3,9406.642372999993
2019/06,합계,합계,합계,제주,0,0,0,643.6360000000001,0,0,0,0,231.7708909999998,265.7494,0.4794,0,257.139,0,0,1398.7746909999996
2019/06,합계,합계,합계,세종,0,0,0,0,530.441,0,0,0,33.44531500000001,0,2.31,0,5,3.25,0,574.446315
2019/06,합계,합계,합계,소계,21850,36391.782,600,4068.616,38203.56,4700,375.8110000000001,346.33,8629.888151001418,1461.6754000000003,1795.9844,255,791.4009999999998,1595.4890000000005,81.49,121147.0269510014
2019/05,합계,합계,합계,서울,0,0,0,0,64,0,42,0,35.15267100000001,0,0.416,0,6.865,18.450000000000003,0,166.88367100000002
2019/05,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,37.6,0,87.81355100000002,9.758,0.065,0,6.348000000000001,33.9,0,6590.320551000001
2019/05,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,11.497,0,59.76466599999999,0,3.56,0,4.5,0,0,566.421666
2019/05,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,56.63999999999999,0,62.055284999999984,49,12.599,0,68.25999999999999,2.98,0,13944.511285
2019/05,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,0,0,136.41287500000007,0,1.83,0,2.14,1.26,0,256.8888750000001
2019/05,합계,합계,합계,대전,0,0,0,88,48.3,0,0,0,25.646219000000002,0,0,0,0.099,4,0,166.04521900000003
2019/05,합계,합계,합계,울산,1400,0,0,1200,2514.7,0,3.2399999999999998,0,32.985412000000004,1.65,0.3,0,0,1.8,16.4,5171.075411999999
2019/05,합계,합계,합계,경기,0,246.85500000000002,0,1443.65,15316.867000000002,400,148.01,0,459.2425199999939,5.305,276.055,254,58.214000000000006,35.124,0,18643.322519999994
2019/05,합계,합계,합계,강원,0,3234,600,0,1279.2,1000,0.096,0,627.0540389999906,328.047,517.193,0,157.67,13.888,0,7757.148038999991
2019/05,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,399.72045999999636,0,511.60400000000004,0,2.1399999999999997,53.053999999999995,0,1024.8184599999963
2019/05,합계,합계,합계,충남,0,18178.053,0,469.57,3713.45,0,11.180000000000001,346.33,960.6593900000064,2.02,32.829,0,142.57999999999998,806.33,0,24663.001390000005
2019/05,합계,합계,합계,전북,0,695.3689999999999,0,6.83,718.4000000000001,600,5.325,0,1389.9996070000188,19.5,78.005,0,63.705000000000005,10.455,60,3647.588607000018
2019/05,합계,합계,합계,전남,5900,1481.1,0,21.649999999999984,2378.9,0,25.4,0,1697.4503710000554,301.65000000000003,39.141,1,4.7379999999999995,315.47,0,12166.499371000056
2019/05,합계,합계,합계,경북,10000,144.5,0,30.1,361.6,1400,3.4779999999999998,0,986.2233470000142,390.41,179.785,0,3.5,288.205,0,13787.801347000017
2019/05,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,0.105,0,560.8802079999964,48.586,137.23899999999998,0,5.721,7.323,0.3,9327.304207999996
2019/05,합계,합계,합계,제주,0,0,0,718.6360000000001,0,0,0,0,203.17145299999953,268.6594,0.4794,0,182.139,0,0,1373.0852529999997
2019/05,합계,합계,합계,세종,0,0,0,0,530.441,0,0,0,32.17704500000001,0,2.31,0,5,3.25,0,573.178045
2019/05,합계,합계,합계,소계,21850,36391.777,600,4143.616,37834.386999999995,4700,344.5710000000001,346.33,7756.409119001302,1424.5854000000002,1793.4104000000002,255,713.6189999999999,1595.4890000000005,76.7,119825.8939190013
2019/04,합계,합계,합계,서울,0,0,0,0,64,0,42,0,35.15267100000001,0,0.416,0,6.865,18.450000000000003,0,166.88367100000002
2019/04,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,37.6,0,87.81355100000002,9.758,0.065,0,6.348000000000001,33.9,0,6590.320551000001
2019/04,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,11.497,0,59.76466599999999,0,3.56,0,4.5,0,0,566.421666
2019/04,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,56.63999999999999,0,62.055284999999984,49,12.599,0,68.25999999999999,2.98,0,13944.511285
2019/04,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,0,0,136.41287500000007,0,1.83,0,2.14,1.26,0,256.8888750000001
2019/04,합계,합계,합계,대전,0,0,0,88,48.3,0,0,0,25.646219000000002,0,0,0,0.099,4,0,166.04521900000003
2019/04,합계,합계,합계,울산,1400,0,0,1200,2514.7,0,3.2399999999999998,0,32.985412000000004,1.65,0.3,0,0,1.8,16.4,5171.075411999999
2019/04,합계,합계,합계,경기,0,246.85500000000002,0,1443.65,15316.867000000002,400,148.01,0,459.2425199999939,5.305,276.055,254,58.214000000000006,35.124,0,18643.322519999994
2019/04,합계,합계,합계,강원,0,3234,600,0,1279.2,1000,0.096,0,627.0540389999906,328.047,517.193,0,157.67,13.888,0,7757.148038999991
2019/04,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,399.72045999999636,0,511.60400000000004,0,2.1399999999999997,53.053999999999995,0,1024.8184599999963
2019/04,합계,합계,합계,충남,0,18178.053,0,469.57,3713.45,0,11.180000000000001,346.33,960.6593900000064,2.02,32.829,0,142.57999999999998,806.33,0,24663.001390000005
2019/04,합계,합계,합계,전북,0,695.3689999999999,0,6.83,718.4000000000001,600,5.325,0,1389.9996070000188,19.5,78.005,0,63.705000000000005,10.455,60,3647.588607000018
2019/04,합계,합계,합계,전남,5900,1481.1,0,21.649999999999984,2378.9,0,25.4,0,1697.4503710000554,301.65000000000003,39.141,1,4.7379999999999995,315.47,0,12166.499371000056
2019/04,합계,합계,합계,경북,10000,144.5,0,30.1,361.6,1400,3.4779999999999998,0,986.2233470000142,390.41,179.785,0,3.5,288.205,0,13787.801347000017
2019/04,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,0.105,0,560.8802079999964,48.586,137.23899999999998,0,5.721,7.323,0.3,9327.304207999996
2019/04,합계,합계,합계,제주,0,0,0,718.6360000000001,0,0,0,0,203.17145299999953,268.6594,0.4794,0,182.139,0,0,1373.0852529999997
2019/04,합계,합계,합계,세종,0,0,0,0,530.441,0,0,0,32.17704500000001,0,2.31,0,5,3.25,0,573.178045
2019/04,합계,합계,합계,소계,21850,36391.777,600,4143.616,37834.386999999995,4700,344.5710000000001,346.33,7756.409119001302,1424.5854000000002,1793.4104000000002,255,713.6189999999999,1595.4890000000005,76.7,119825.8939190013
2019/03,합계,합계,합계,서울,0,0,0,0,64,0,42,0,35.15267100000001,0,0.416,0,6.865,18.450000000000003,0,166.88367100000002
2019/03,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,37.6,0,87.81355100000002,9.758,0.065,0,6.348000000000001,33.9,0,6590.320551000001
2019/03,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,11.497,0,59.76466599999999,0,3.56,0,4.5,0,0,566.421666
2019/03,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,56.63999999999999,0,62.055284999999984,49,12.599,0,68.25999999999999,2.98,0,13944.511285
2019/03,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,0,0,136.41287500000007,0,1.83,0,2.14,1.26,0,256.8888750000001
2019/03,합계,합계,합계,대전,0,0,0,88,48.3,0,0,0,25.646219000000002,0,0,0,0.099,4,0,166.04521900000003
2019/03,합계,합계,합계,울산,1400,0,0,1200,2514.7,0,3.2399999999999998,0,32.985412000000004,1.65,0.3,0,0,1.8,16.4,5171.075411999999
2019/03,합계,합계,합계,경기,0,246.85500000000002,0,1443.65,15316.867000000002,400,148.01,0,459.2425199999939,5.305,276.055,254,58.214000000000006,35.124,0,18643.322519999994
2019/03,합계,합계,합계,강원,0,3234,600,0,1279.2,1000,0.096,0,627.0540389999906,328.047,517.193,0,157.67,13.888,0,7757.148038999991
2019/03,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,399.72045999999636,0,511.60400000000004,0,2.1399999999999997,53.053999999999995,0,1024.8184599999963
2019/03,합계,합계,합계,충남,0,18178.053,0,469.57,3713.45,0,11.180000000000001,346.33,960.6593900000064,2.02,32.829,0,142.57999999999998,806.33,0,24663.001390000005
2019/03,합계,합계,합계,전북,0,695.3689999999999,0,6.83,718.4000000000001,600,5.325,0,1389.9996070000188,19.5,78.005,0,63.705000000000005,10.455,60,3647.588607000018
2019/03,합계,합계,합계,전남,5900,1481.1,0,21.649999999999984,2378.9,0,25.4,0,1697.4503710000554,301.65000000000003,39.141,1,4.7379999999999995,315.47,0,12166.499371000056
2019/03,합계,합계,합계,경북,10000,144.5,0,30.1,361.6,1400,3.4779999999999998,0,986.2233470000142,390.41,179.785,0,3.5,288.205,0,13787.801347000017
2019/03,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,0.105,0,560.8802079999964,48.586,137.23899999999998,0,5.721,7.323,0.3,9327.304207999996
2019/03,합계,합계,합계,제주,0,0,0,718.6360000000001,0,0,0,0,203.17145299999953,268.6594,0.4794,0,182.139,0,0,1373.0852529999997
2019/03,합계,합계,합계,세종,0,0,0,0,530.441,0,0,0,32.17704500000001,0,2.31,0,5,3.25,0,573.178045
2019/03,합계,합계,합계,소계,21850,36391.777,600,4143.616,37834.386999999995,4700,344.5710000000001,346.33,7756.409119001302,1424.5854000000002,1793.4104000000002,255,713.6189999999999,1595.4890000000005,76.7,119825.8939190013
2019/02,합계,합계,합계,서울,0,0,0,0,64,0,42,0,33.156671,0,0.416,0,6.865,18.45,0,164.887671
2019/02,합계,합계,합계,부산,4550,19,0,0,1845.836,0,37.6,0,84.601711,9.758,0.065,0,6.348,33.9,0,6587.108711000001
2019/02,합계,합계,합계,대구,0,72.9,0,43.5,370.7,0,11.497,0,54.533567,0,3.56,0,4.5,0,0,561.190567
2019/02,합계,합계,합계,인천,0,5080,0,36.23,8576.747,0,56.64,0,57.764696,49,12.599,0,68.26,2.98,0,13940.220695999998
2019/02,합계,합계,합계,광주,0,0,0,0,115.246,0,0,0,127.756665,0,1.83,0,2.14,1.26,0,248.232665
2019/02,합계,합계,합계,대전,0,0,0,88,48.3,0,0,0,25.505739,0,0,0,0.099,4,0,165.904739
2019/02,합계,합계,합계,울산,1400,0,0,1200,2514.7,0,3.24,0,32.251052,1.65,0.3,0,0,1.8,16.4,5170.341052
2019/02,합계,합계,합계,경기,0,246.855,0,1443.65,15316.867,400,148.01,0,423.848633,5.25,276.055,254,58.214000000000006,35.124,0,18607.873632999996
2019/02,합계,합계,합계,강원,0,3234,600,0,1279.2,1000,0.096,0,581.76989,328.04699999999997,517.193,0,157.47,13.888,0,7711.66389
2019/02,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,368.40546,0,511.60400000000004,0,2.26,53.053999999999995,0,993.62346
2019/02,합계,합계,합계,충남,0,18178.053,0,469.57,3713.45,0,11.18,346.33,893.140815,2.02,32.829,0,141.62,806.33,0,24594.522815
2019/02,합계,합계,합계,전북,0,695.369,0,6.83,718.4,600,5.325,0,1325.7917550000002,19.5,78.00500000000001,0,63.705000000000005,10.455,60,3583.3807549999997
2019/02,합계,합계,합계,전남,5900,1481.1,0,21.65,2378.9,0,25.4,0,1603.572889,301.65,39.141,1,4.7379999999999995,315.47,0,12072.621889
2019/02,합계,합계,합계,경북,10000,144.5,0,30.1,361.6,1400,2.598,0,932.537556,390.41,179.785,0,3.5,285.60499999999996,0,13730.635556000001
2019/02,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,0.105,0,525.145023,48.586,137.23899999999998,0,5.721,7.323,0.3,9291.569023
2019/02,합계,합계,합계,제주,0,0,0,893.6360000000001,0,0,0,0,184.552473,268.6594,0.4794,0,7.139,0,0,1354.4662730000002
2019/02,합계,합계,합계,세종,0,0,0,0,530.441,0,0,0,31.117375000000003,0,2.31,0,5,3.25,0,572.118375
2019/02,합계,합계,합계,소계,21850,36391.777,600,4318.616000000001,37834.387,4700,343.691,346.33,7285.45197,1424.5304,1793.4104000000002,255,537.579,1592.8890000000001,76.7,119350.36176999999
2019/01,합계,합계,합계,서울,0,0,0,0,64,0,42,0,33.156671,0,0.416,0,6.865,18.45,0,164.887671
2019/01,합계,합계,합계,부산,4550,19,0,0,1845.836,0,37.6,0,84.601711,9.758,0.065,0,6.348,33.9,0,6587.108711000001
2019/01,합계,합계,합계,대구,0,72.9,0,43.5,370.7,0,11.497,0,54.533567,0,3.56,0,4.5,0,0,561.190567
2019/01,합계,합계,합계,인천,0,5080,0,36.23,8576.747,0,56.64,0,57.764696,49,12.599,0,68.26,2.98,0,13940.220695999998
2019/01,합계,합계,합계,광주,0,0,0,0,115.246,0,0,0,127.756665,0,1.83,0,2.14,1.26,0,248.232665
2019/01,합계,합계,합계,대전,0,0,0,88,48.3,0,0,0,25.505739,0,0,0,0.099,4,0,165.904739
2019/01,합계,합계,합계,울산,1400,0,0,1200,2514.7,0,3.24,0,32.251052,1.65,0.3,0,0,1.8,16.4,5170.341052
2019/01,합계,합계,합계,경기,0,246.855,0,1443.65,15316.867,400,148.01,0,423.848633,5.25,276.055,254,58.214000000000006,35.124,0,18607.873632999996
2019/01,합계,합계,합계,강원,0,3234,600,0,1279.2,1000,0.096,0,581.76989,328.04699999999997,517.193,0,157.47,13.888,0,7711.66389
2019/01,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,368.40546,0,511.60400000000004,0,2.26,53.053999999999995,0,993.62346
2019/01,합계,합계,합계,충남,0,18178.053,0,469.57,3713.45,0,11.18,346.33,893.140815,2.02,32.829,0,141.62,806.33,0,24594.522815
2019/01,합계,합계,합계,전북,0,695.369,0,6.83,718.4,600,5.325,0,1325.7917550000002,19.5,78.00500000000001,0,63.705000000000005,10.455,60,3583.3807549999997
2019/01,합계,합계,합계,전남,5900,1481.1,0,21.65,2378.9,0,25.4,0,1603.572889,301.65,39.141,1,4.7379999999999995,315.47,0,12072.621889
2019/01,합계,합계,합계,경북,10000,144.5,0,30.1,361.6,1400,2.598,0,932.537556,390.41,179.785,0,3.5,285.60499999999996,0,13730.635556000001
2019/01,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,0.105,0,525.145023,48.586,137.23899999999998,0,5.721,7.323,0.3,9291.569023
2019/01,합계,합계,합계,제주,0,0,0,893.6360000000001,0,0,0,0,184.552473,268.6594,0.4794,0,7.139,0,0,1354.4662730000002
2019/01,합계,합계,합계,세종,0,0,0,0,530.441,0,0,0,31.117375000000003,0,2.31,0,5,3.25,0,572.118375
2019/01,합계,합계,합계,소계,21850,36391.777,600,4318.616000000001,37834.387,4700,343.691,346.33,7285.45197,1424.5304,1793.4104000000002,255,537.579,1592.8890000000001,76.7,119350.36176999999
2018/12,합계,합계,합계,서울,0,0,0,0,64,0,42,0,33.156671,0,0.416,0,6.865,18.45,0,164.887671
2018/12,합계,합계,합계,부산,4550,19,0,0,1845.836,0,37.6,0,84.27179100000001,9.758,0.065,0,6.348,33.9,0,6586.778791
2018/12,합계,합계,합계,대구,0,72.9,0,43.5,370.7,0,11.497,0,51.742397,0,3.56,0,4.5,0,0,558.3993969999999
2018/12,합계,합계,합계,인천,0,5080,0,36.23,8576.747,0,56.64,0,56.274296,49,12.599,0,68.26,2.98,0,13938.730295999998
2018/12,합계,합계,합계,광주,0,0,0,0,115.246,0,0,0,125.813385,0,1.83,0,2.14,1.26,0,246.28938499999998
2018/12,합계,합계,합계,대전,0,0,0,88,48.3,0,0,0,25.505739,0,0,0,0.099,4,0,165.904739
2018/12,합계,합계,합계,울산,1400,0,0,1200,2514.7,0,3.24,0,32.233052,1.65,0.3,0,0,1.8,16.4,5170.323052
2018/12,합계,합계,합계,경기,0,246.855,0,1443.65,15316.867,400,148.01,0,414.36155500000007,5.25,276.055,254,58.214000000000006,32.174,0,18595.436554999997
2018/12,합계,합계,합계,강원,0,3234,600,0,1279.2,1000,0.096,0,567.469874,328.04699999999997,517.193,0,157.67,13.888,0,7697.5638739999995
2018/12,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,365.21095,0,511.60400000000004,0,2.1399999999999997,53.053999999999995,0,990.30895
2018/12,합계,합계,합계,충남,0,18085.013,0,469.57,3713.45,0,11.18,346.33,879.331917,2.02,32.829,0,141.62,806.33,0,24487.673917
2018/12,합계,합계,합계,전북,0,695.369,0,6.83,718.4,600,5.325,0,1291.564238,19.5,75.00500000000001,0,63.705000000000005,10.455,60,3546.153238
2018/12,합계,합계,합계,전남,5900,1481.1,0,21.65,2378.9,0,25.4,0,1574.0777440000002,297.45,39.141,1,4.7379999999999995,315.47,0,12038.926744
2018/12,합계,합계,합계,경북,10000,144.5,0,30.1,361.6,1400,2.598,0,901.920777,390.41,179.785,0,3.5,285.60499999999996,0,13700.018777000001
2018/12,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,0.105,0,515.295653,48.586,137.23899999999998,0,5.721,7.323,0.3,9281.719653
2018/12,합계,합계,합계,제주,0,0,0,893.6360000000001,0,0,0,0,180.49380299999999,268.6594,0.4794,0,7.139,0,0,1350.407603
2018/12,합계,합계,합계,세종,0,0,0,0,530.441,0,0,0,31.135025999999996,0,2.31,0,5,3.25,0,572.136026
2018/12,합계,합계,합계,소계,21850,36298.737,600,4318.616000000001,37834.387,4700,343.691,346.33,7129.858867999999,1420.3304,1790.4104000000002,255,537.659,1589.939,76.7,119091.658668
2018/11,합계,합계,합계,서울,0,0,0,0,64,0,42,0,30.305671,0,0.416,0,6.865,18.45,0,162.036671
2018/11,합계,합계,합계,부산,4550,19,0,0,1845.836,0,37.6,0,78.51919099999999,9.758,0.065,0,6.348,33.9,0,6581.026191
2018/11,합계,합계,합계,대구,0,72.9,0,43.5,370.7,0,11.2,0,48.084867,0,3.56,0,4.5,0,0,554.444867
2018/11,합계,합계,합계,인천,0,5080,0,36.23,8576.747,0,38.6,0,52.623647,49,12.599,0,68.26,2.98,0,13917.039647
2018/11,합계,합계,합계,광주,0,0,0,0,115.246,0,0,0,113.699062,0,1.83,0,2.14,1.26,0,234.17506199999997
2018/11,합계,합계,합계,대전,0,0,0,88,48.3,0,0,0,23.202409000000003,0,0,0,0.099,4,0,163.601409
2018/11,합계,합계,합계,울산,1400,0,0,1200,2514.7,0,3.24,0,30.917052,1.65,0.3,0,0,1.8,16.4,5169.007052
2018/11,합계,합계,합계,경기,0,246.855,0,1443.65,15316.867,400,148.01,0,346.35598200000004,5.25,276.055,254,58.214000000000006,32.174,0,18527.430981999998
2018/11,합계,합계,합계,강원,0,3234,600,0,1279.2,1000,0,0,458.84274,328.04699999999997,517.193,0,156.78,13.888,0,7587.950739999999
2018/11,합계,합계,합계,충북,0,0,0,58.3,0,0,0,0,326.921068,0,511.004,0,2.1399999999999997,53.053999999999995,0,951.4190679999999
2018/11,합계,합계,합계,충남,0,18085.013,0,469.57,3713.45,0,11.18,346.33,771.6941939999999,2.02,32.829,0,141.62,806.33,0,24380.036194
2018/11,합계,합계,합계,전북,0,695.369,0,6.83,718.4,600,5.325,0,1150.812537,19.5,75.00500000000001,0,63.207,10.455,60,3404.903537
2018/11,합계,합계,합계,전남,5900,1481.1,0,21.65,2378.9,0,25.4,0,1433.630991,297.45,39.221,1,4.7379999999999995,315.47,0,11898.559991
2018/11,합계,합계,합계,경북,10000,144.5,0,30.1,361.6,1400,2.4,0,815.6524360000001,390.41,179.76,0,3.5,285.60499999999996,0,13613.527436
2018/11,합계,합계,합계,경남,0,7240,0,27.150000000000002,0,1300,0,0,454.295836,48.586,137.23899999999998,0,5.721,4.573,0.3,9217.864835999999
2018/11,합계,합계,합계,제주,0,0,0,893.6360000000001,0,0,0,0,162.58166300000002,268.6594,0.4794,0,7.139,0,0,1332.4954630000002
2018/11,합계,합계,합계,세종,0,0,0,0,530.441,0,0,0,29.270657999999997,0,2.31,0,5,3.25,0,570.271658
2018/11,합계,합계,합계,소계,21850,36298.737,600,4318.616000000001,37834.387,4700,324.955,346.33,6327.410004,1420.3304,1789.8654000000001,255,536.271,1587.189,76.7,118265.790804
2018/10,합계,합계,합계,서울,0,0,0,0,64,0,42,0,30.207751000000002,0,0.416,0,6.865,18.45,0,161.93875100000002
