기간,지역,원자력,석탄,,,유류,LNG,양수,신재생,,,,,,,,,기타,전력시장 계
,,,유연탄,무연탄,계,,,,연료전지,석탄가스화,태양,풍력,수력,해양,바이오,폐기물,계,,
2008/09,전북,0,50.08,0,50.08,21,0,600,4.8,0,43.695,7.9,69.263,0,1,8,134.658,0,805.738
2008/09,전남,5900,500,0,500,528.6,989.2,0,0,0,119.308,0,32.344,0,6.958,1626.1,1784.71,0,9702.50999999999
2008/09,경북,8678.683,97.1,0,97.1,43.5,0,600,2.7,0,55.942,40.26,152.19,0,2,1026.2,1279.292,0,10698.575
2008/09,경남,0,6740,0,6740,479,450,1300,0,0,12.779,0,121.5,0,0.541,3.65,138.47,0,9107.47
2008/09,제주,0,0,0,0,600,0,0,0,0,0.3,33.335,0,0,1,0,34.635,0,634.635
2008/09,세종,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008/09,소계,17715.683,22898.185,1125,24023.185,5676.5,14964.039,3900,8.05,0,255.631,235.435,1600.917,0,89.855,2701.03,4890.918,13.3,71183.625
2008/08,서울,0,0,0,0,0,445.5,0,0,0,0,0,0,0,0,0,0,13.3,458.8
2008/08,부산,3137,19,0,19,0,1350,0,0,0,0.392,0.75,0,0,7.116,5.8,14.058,0,4520.058
2008/08,대구,0,72.9,0,72.9,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,74.4
2008/08,인천,0,3340,0,3340,0,4603.539,0,0,0,2,0,3,0,55.4,1.8,62.2,0,8005.739
2008/08,광주,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0.2
2008/08,대전,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,88
2008/08,울산,0,0,0,0,1800,1200,0,0,0,0,0,0.3,0,0,16.18,16.48,0,3016.48
2008/08,경기,0,76.955,0,76.955,1548,3592.8,400,0.25,0,0,0,201.44,0,9.88,12.5,224.07,0,5841.825
2008/08,강원,0,0,725,725,0,0,1000,0,0,1.3,113.19,503.965,0,0,0,618.455,0,2343.455
2008/08,충북,0,0,0,0,61.4,0,0,0,0,0,0,509.394,0,1,0,510.394,0,571.794
2008/08,충남,0,12002.15,400,12402.15,507,2333,0,0,0,18.423,0,7.521,0,3.46,0.8,30.204,0,15272.354
2008/08,전북,0,50.08,0,50.08,21,0,600,4.8,0,31.555,7.9,69.263,0,1,8,122.518,0,793.598
2008/08,전남,5900,500,0,500,528.6,989.2,0,0,0,92.718,0,32.344,0,5.893,1626.1,1757.055,0,9674.85499999999
2008/08,경북,8678.683,97.1,0,97.1,43.5,0,600,2.7,0,18.13,40.26,152.19,0,2,1026.2,1241.48,0,10660.763
2008/08,경남,0,6740,0,6740,479,450,1300,0,0,8.638,0,121.5,0,0.541,3.65,134.329,0,9103.329
2008/08,제주,0,0,0,0,600,0,0,0,0,0,33.335,0,0,1,0,34.335,0,634.335
2008/08,세종,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008/08,소계,17715.683,22898.185,1125,24023.185,5676.5,14964.039,3900,7.75,0,173.356,195.435,1600.917,0,88.79,2701.03,4767.278,13.3,71059.985
2008/07,서울,0,0,0,0,0,445.5,0,0,0,0,0,0,0,0,0,0,13.3,458.8
2008/07,부산,3137,19,0,19,0,1350,0,0,0,0.392,0.75,0,0,7.116,5.8,14.058,0,4520.058
2008/07,대구,0,72.9,0,72.9,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,74.4
2008/07,인천,0,3340,0,3340,0,4603.539,0,0,0,2,0,3,0,55.4,1.8,62.2,0,8005.739
2008/07,광주,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0.2
2008/07,대전,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,88
2008/07,울산,0,0,0,0,1800,1200,0,0,0,0,0,0.3,0,0,16.18,16.48,0,3016.48
2008/07,경기,0,76.955,0,76.955,1548,3592.8,400,0.25,0,0,0,201.44,0,9.88,12.5,224.07,0,5841.825
2008/07,강원,0,0,725,725,0,0,1000,0,0,1.3,113.19,503.965,0,0,0,618.455,0,2343.455
2008/07,충북,0,0,0,0,61.4,0,0,0,0,0,0,509.394,0,1,0,510.394,0,571.794
2008/07,충남,0,12002.15,400,12402.15,507,2333,0,0,0,17.926,0,7.521,0,3.46,0.8,29.707,0,15271.857
2008/07,전북,0,50.08,0,50.08,21,0,600,0,0,27.207,7.9,69.263,0,1,8,113.37,0,784.45
2008/07,전남,5900,500,0,500,528.6,989.2,0,0,0,86.365,0,32.344,0,5.893,1626.1,1750.702,0,9668.50199999999
2008/07,경북,8678.683,97.1,0,97.1,43.5,0,600,0.3,0,17.131,40.26,152.19,0,2,1026.2,1238.081,0,10657.364
2008/07,경남,0,6740,0,6740,479,450,1300,0,0,7.14,0,121.5,0,0.541,3.65,132.831,0,9101.831
2008/07,제주,0,0,0,0,600,0,0,0,0,0,33.335,0,0,1,0,34.335,0,634.335
2008/07,세종,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008/07,소계,17715.683,22898.185,1125,24023.185,5676.5,14964.039,3900,0.55,0,159.661,195.435,1600.917,0,88.79,2701.03,4746.383,13.3,71039.09
2008/06,서울,0,0,0,0,0,445.5,0,0,0,0,0,0,0,0,0,0,13.3,458.8
2008/06,부산,3137,19,0,19,0,1350,0,0,0,0,0.75,0,0,7.116,5.8,13.666,0,4519.666
2008/06,대구,0,72.9,0,72.9,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,74.4
2008/06,인천,0,3340,0,3340,0,4603.539,0,0,0,2,0,3,0,50.7,1.8,57.5,0,8001.039
2008/06,광주,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0.2
2008/06,대전,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,88
2008/06,울산,0,0,0,0,1800,1200,0,0,0,0,0,0.3,0,0,16.18,16.48,0,3016.48
2008/06,경기,0,76.955,0,76.955,1548,3592.8,400,0.25,0,0,0,201.44,0,9.88,12.5,224.07,0,5841.825
2008/06,강원,0,0,725,725,0,0,1000,0,0,1.3,113.19,501.625,0,0,0,616.115,0,2341.115
2008/06,충북,0,0,0,0,61.4,0,0,0,0,0,0,509.394,0,1,0,510.394,0,571.794
2008/06,충남,0,11502.15,400,11902.15,507,2333,0,0,0,16.326,0,7.521,0,3.46,0.8,28.107,0,14770.257
2008/06,전북,0,50.08,0,50.08,21,0,600,0,0,24.207,7.9,68.443,0,1,8,109.55,0,780.63
2008/06,전남,5900,500,0,500,528.6,989.2,0,0,0,84.479,0,32.344,0,5.893,1626.1,1748.816,0,9666.61599999999
2008/06,경북,8678.683,97.1,0,97.1,43.5,0,600,0.3,0,15.196,40.26,152.19,0,2,1026.2,1236.146,0,10655.429
2008/06,경남,0,6240,0,6240,479,450,1300,0,0,4.64,0,120.94,0,0,3.65,129.23,0,8598.23
2008/06,제주,0,0,0,0,600,0,0,0,0,0,33.335,0,0,1,0,34.335,0,634.335
2008/06,세종,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008/06,소계,17715.683,21898.185,1125,23023.185,5676.5,14964.039,3900,0.55,0,148.348,195.435,1597.197,0,83.549,2701.03,4726.109,13.3,70018.816
2008/05,서울,0,0,0,0,0,445.5,0,0,0,0,0,0,0,0,0,0,13.3,458.8
2008/05,부산,3137,19,0,19,0,1350,0,0,0,0,0.75,0,0,7.116,5.8,13.666,0,4519.666
2008/05,대구,0,72.9,0,72.9,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,74.4
2008/05,인천,0,3340,0,3340,0,4603.539,0,0,0,2,0,3,0,50.7,1.8,57.5,0,8001.039
2008/05,광주,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0.2
2008/05,대전,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,88
2008/05,울산,0,0,0,0,1800,1200,0,0,0,0,0,0.3,0,0,16.18,16.48,0,3016.48
2008/05,경기,0,76.955,0,76.955,1548,3592.8,400,0.25,0,0,0,201.44,0,9.88,4.3,215.87,0,5833.625
2008/05,강원,0,0,725,725,0,0,1000,0,0,1,113.19,501.625,0,0,0,615.815,0,2340.815
2008/05,충북,0,0,0,0,61.4,0,0,0,0,0,0,508.594,0,1,0,509.594,0,570.994
2008/05,충남,0,11502.15,400,11902.15,507,2333,0,0,0,2.326,0,7.521,0,3.46,0.8,14.107,0,14756.257
2008/05,전북,0,50.08,0,50.08,21,0,600,0,0,20.643,7.9,67.593,0,1,8,105.136,0,776.216
2008/05,전남,5900,500,0,500,528.6,989.2,0,0,0,78.66,0,32.344,0,5.893,1626.1,1742.997,0,9660.797
2008/05,경북,8678.683,97.1,0,97.1,43.5,0,600,0.3,0,12.476,40.26,151.39,0,2,1026.2,1232.626,0,10651.909
2008/05,경남,0,6240,0,6240,479,450,1300,0,0,4.64,0,120.94,0,0,3.65,129.23,0,8598.23
2008/05,제주,0,0,0,0,600,0,0,0,0,0,33.335,0,0,1,0,34.335,0,634.335
2008/05,세종,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008/05,소계,17715.683,21898.185,1125,23023.185,5676.5,14964.039,3900,0.55,0,121.945,195.435,1594.747,0,83.549,2692.83,4689.056,13.3,69981.763
2008/04,서울,0,0,0,0,0,445.5,0,0,0,0,0,0,0,0,0,0,13.3,458.8
2008/04,부산,3137,19,0,19,0,1350,0,0,0,0,0,0,0,7.116,5.8,12.916,0,4518.916
2008/04,대구,0,72.9,0,72.9,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,74.4
2008/04,인천,0,2470,0,2470,0,4603.539,0,0,0,2,0,3,0,50,1.8,56.8,0,7130.339
2008/04,광주,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0.2
2008/04,대전,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,88
2008/04,울산,0,0,0,0,1800,1200,0,0,0,0,0,0.3,0,0,16.18,16.48,0,3016.48
2008/04,경기,0,76.955,0,76.955,1548,3592.8,400,0.25,0,0,0,201.44,0,9.88,3.1,214.67,0,5832.425
2008/04,강원,0,0,725,725,0,0,1000,0,0,1,113.19,501.625,0,0,0,615.815,0,2340.815
2008/04,충북,0,0,0,0,61.4,0,0,0,0,0,0,508.594,0,1,0,509.594,0,570.994
2008/04,충남,0,11502.15,400,11902.15,507,2333,0,0,0,1.845,0,7.521,0,3.46,0.8,13.626,0,14755.776
2008/04,전북,0,50.08,0,50.08,21,0,600,0,0,9.865,7.9,67.593,0,1,8,94.358,0,765.438
2008/04,전남,5900,500,0,500,528.6,989.2,0,0,0,51.654,0,32.344,0,5.893,1626.1,1715.991,0,9633.791
2008/04,경북,8678.683,97.1,0,97.1,43.5,0,600,0.3,0,9.435,40.26,151.39,0,2,1026.2,1229.585,0,10648.868
2008/04,경남,0,6240,0,6240,479,450,1300,0,0,3.1,0,120.94,0,0,3.65,127.69,0,8596.69
2008/04,제주,0,0,0,0,600,0,0,0,0,0,33.335,0,0,1,0,34.335,0,634.335
2008/04,세종,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008/04,소계,17715.683,21028.185,1125,22153.185,5676.5,14964.039,3900,0.55,0,79.099,194.685,1594.747,0,82.849,2691.63,4643.56,13.3,69066.267
2008/03,서울,0,0,0,0,0,445.5,0,0,0,0,0,0,0,0,0,0,13.3,458.8
2008/03,부산,3137,19,0,19,0,1350,0,0,0,0,0,0,0,7.116,5.8,12.916,0,4518.916
2008/03,대구,0,72.9,0,72.9,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,74.4
2008/03,인천,0,2470,0,2470,0,4603.539,0,0,0,2,0,3,0,50,1.8,56.8,0,7130.339
2008/03,광주,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0.2
2008/03,대전,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,88
2008/03,울산,0,0,0,0,1800,1200,0,0,0,0,0,0.3,0,0,16.18,16.48,0,3016.48
2008/03,경기,0,76.955,0,76.955,1548,3592.8,400,0.25,0,0,0,201.44,0,9.88,3.1,214.67,0,5832.425
2008/03,강원,0,0,725,725,0,0,1000,0,0,1,113.19,501.625,0,0,0,615.815,0,2340.815
2008/03,충북,0,0,0,0,61.4,0,0,0,0,0,0,508.594,0,1,0,509.594,0,570.994
2008/03,충남,0,11502.15,400,11902.15,507,2333,0,0,0,1.32,0,7.521,0,3.46,0.8,13.101,0,14755.251
2008/03,전북,0,50.08,0,50.08,21,0,600,0,0,8.465,7.9,67.593,0,1,8,92.958,0,764.038
2008/03,전남,5900,500,0,500,528.6,989.2,0,0,0,32.712,0,32.344,0,5.893,1626.1,1697.049,0,9614.849
2008/03,경북,8678.683,97.1,0,97.1,43.5,0,600,0.3,0,9.435,40.26,151.39,0,2,1026.2,1229.585,0,10648.868
2008/03,경남,0,6240,0,6240,479,450,1300,0,0,2.1,0,120.94,0,0,3.65,126.69,0,8595.69
2008/03,제주,0,0,0,0,600,0,0,0,0,0,33.335,0,0,1,0,34.335,0,634.335
2008/03,세종,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008/03,소계,17715.683,21028.185,1125,22153.185,5676.5,14964.039,3900,0.55,0,57.232,194.685,1594.747,0,82.849,2691.63,4621.693,13.3,69044.4
2008/02,서울,0,0,0,0,0,445.5,0,0,0,0,0,0,0,0,0,0,13.3,458.8
2008/02,부산,3137,19,0,19,0,1350,0,0,0,0,0,0,0,7.116,5.8,12.916,0,4518.916
2008/02,대구,0,72.9,0,72.9,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,74.4
2008/02,인천,0,2470,0,2470,0,4603.539,0,0,0,2,0,3,0,50,1.8,56.8,0,7130.339
2008/02,광주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008/02,대전,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,88
2008/02,울산,0,0,0,0,1800,1200,0,0,0,0,0,0.3,0,0,16.18,16.48,0,3016.48
2008/02,경기,0,76.955,0,76.955,1548,3592.8,400,0.25,0,0,0,201.44,0,9.88,3.1,214.67,0,5832.425
2008/02,강원,0,0,725,725,0,0,1000,0,0,1,113.19,501.625,0,0,0,615.815,0,2340.815
2008/02,충북,0,0,0,0,61.4,0,0,0,0,0,0,508.594,0,1,0,509.594,0,570.994
2008/02,충남,0,11502.15,400,11902.15,507,2300.75,0,0,0,1.32,0,5.021,0,3.46,0.8,10.601,0,14720.501
2008/02,전북,0,50.08,0,50.08,21,0,600,0,0,5.265,7.9,67.593,0,1,8,89.758,0,760.838
2008/02,전남,5900,500,0,500,528.6,989.2,0,0,0,28.462,0,32.344,0,5.893,1626.1,1692.799,0,9610.599
2008/02,경북,8678.683,97.1,0,97.1,43.5,0,600,0,0,7.738,40.26,151.39,0,2,1026.2,1227.588,0,10646.871
2008/02,경남,0,6240,0,6240,479,450,1300,0,0,2.1,0,120.94,0,0,3.65,126.69,0,8595.69
2008/02,제주,0,0,0,0,600,0,0,0,0,0,33.335,0,0,1,0,34.335,0,634.335
2008/02,세종,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008/02,소계,17715.683,21028.185,1125,22153.185,5676.5,14931.789,3900,0.25,0,47.885,194.685,1592.247,0,82.849,2691.63,4609.546,13.3,69000.003
2008/01,서울,0,0,0,0,0,445.5,0,0,0,0,0,0,0,0,0,0,13.3,458.8
2008/01,부산,3137,19,0,19,0,1350,0,0,0,0,0,0,0,7.116,5.8,12.916,0,4518.916
2008/01,대구,0,72.9,0,72.9,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,74.4
2008/01,인천,0,2470,0,2470,0,4603.539,0,0,0,2,0,3,0,50,1.8,56.8,0,7130.339
2008/01,광주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008/01,대전,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,88
2008/01,울산,0,0,0,0,1800,1200,0,0,0,0,0,0.3,0,0,16.18,16.48,0,3016.48
2008/01,경기,0,76.955,0,76.955,1548,3592.8,400,0.25,0,0,0,201.44,0,9.88,3.1,214.67,0,5832.425
2008/01,강원,0,0,725,725,0,0,1000,0,0,1,113.19,501.625,0,0,0,615.815,0,2340.815
2008/01,충북,0,0,0,0,61.4,0,0,0,0,0,0,508.594,0,1,0,509.594,0,570.994
2008/01,충남,0,11002.15,400,11402.15,507,2300.75,0,0,0,1.32,0,5.021,0,3.46,0.8,10.601,0,14220.501
2008/01,전북,0,50.08,0,50.08,21,0,600,0,0,2.765,7.9,67.593,0,1,8,87.258,0,758.338
2008/01,전남,5900,500,0,500,528.6,989.2,0,0,0,24.009,0,32.344,0,5.893,1626.1,1688.346,0,9606.146
2008/01,경북,8678.683,97.1,0,97.1,43.5,0,600,0,0,6.238,40.26,151.39,0,2,1026.2,1226.088,0,10645.371
2008/01,경남,0,6240,0,6240,479,450,1300,0,0,2.1,0,120.94,0,0,3.65,126.69,0,8595.69
2008/01,제주,0,0,0,0,600,0,0,0,0,0,33.335,0,0,1,0,34.335,0,634.335
2008/01,세종,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008/01,소계,17715.683,20528.185,1125,21653.185,5676.5,14931.789,3900,0.25,0,39.432,194.685,1592.247,0,82.849,2691.63,4601.093,13.3,68491.55
2007/12,서울,0,0,0,0,0,445.5,0,0,0,0,0,0,0,0,0,0,13.3,458.8
2007/12,부산,3137,19,0,19,0,1350,0,0,0,0,0,0,0,7.116,5.8,12.916,0,4518.916
2007/12,대구,0,72.9,0,72.9,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,74.4
2007/12,인천,0,2470,0,2470,0,4603.539,0,0,0,2,0,3,0,50,1.8,56.8,0,7130.339
2007/12,광주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007/12,대전,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,88
2007/12,울산,0,0,0,0,1800,1200,0,0,0,0,0,0.3,0,0,16.18,16.48,0,3016.48
2007/12,경기,0,76.955,0,76.955,1548,3592.8,400,0.25,0,0,0,201.44,0,9.88,7.6,219.17,0,5836.925
2007/12,강원,0,0,725,725,0,0,1000,0,0,1,113.19,501.625,0,0,0,615.815,0,2340.815
2007/12,충북,0,0,0,0,61.4,0,0,0,0,0,0,508.594,0,1,0,509.594,0,570.994
2007/12,충남,0,11002.15,400,11402.15,507,2300.75,0,0,0,0.12,0,5.021,0,3.46,0.8,9.401,0,14219.301
2007/12,전북,0,0,0,0,21,0,600,0,0,1.765,7.9,67.593,0,1,8,86.258,0,707.258
2007/12,전남,5900,500,0,500,528.6,989.2,0,0,0,22.009,0,32.344,0,5.893,1626.1,1686.346,0,9604.146
2007/12,경북,8678.683,97.1,0,97.1,43.5,0,600,0,0,5.777,40.26,151.39,0,2,1026.2,1225.627,0,10644.91
2007/12,경남,0,6240,0,6240,479,450,1300,0,0,2.1,0,120.94,0,0,3.65,126.69,0,8595.69
2007/12,제주,0,0,0,0,600,0,0,0,0,0,33.335,0,0,1,0,34.335,0,634.335
2007/12,세종,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007/12,소계,17715.683,20478.105,1125,21603.105,5676.5,14931.789,3900,0.25,0,34.771,194.685,1592.247,0,82.849,2696.13,4600.932,13.3,68441.309
2007/11,서울,0,0,0,0,0,445.5,0,0,0,0,0,0,0,0,0,0,13.3,458.8
2007/11,부산,3137,19,0,19,0,1350,0,0,0,0,0,0,0,7.116,5.8,12.916,0,4518.916
2007/11,대구,0,72.9,0,72.9,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,74.4
2007/11,인천,0,2470,0,2470,0,4603.539,0,0,0,2,0,3,0,50,1.8,56.8,0,7130.339
2007/11,광주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007/11,대전,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,88
2007/11,울산,0,0,0,0,1800,1200,0,0,0,0,0,0.3,0,0,16.18,16.48,0,3016.48
2007/11,경기,0,76.955,0,76.955,1548,3592.8,400,0.25,0,0,0,201.44,0,9.88,7.6,219.17,0,5836.925
